"","coef"
"Intercept",-2.47
"log age",0.14
"log size",-0.01
"log devs",0.15
"log commits",1
"C",0.07
"C++",-0.07
"Clojure",-0.28
"Coffeescript",-0.02
"Erlang",0.19
"Go",0.15
"Haskell",-0.2
"Java",-0.22
"Javascript",0.04
"Objective-C",0.03
"Perl",0.32
"Php",0.04
"Python",0.07
"Ruby",0.02
"Scala",-0.11
"Typescript",0
