"","coef"
"Intercept",-2.23
"log age",0.13
"log size",-0.03
"log devs",0.08
"log commits",1.02
"C",0.34
"C++",0.29
"Clojure",-0.33
"Coffeescript",0.06
"Erlang",0.05
"Go",0.21
"Haskell",-0.24
"Java",0.12
"Javascript",0.04
"Objective-C",-0.15
"Perl",0.09
"Php",0.2
"Python",-0.01
"Ruby",-0.36
"Scala",-0.06
"Typescript",-0.26
