"","coef"
"Intercept",-2.02
"log age",0.09
"log size",-0.06
"log devs",0.16
"log commits",1.06
"C",0.1
"C++",0.26
"Clojure",-0.42
"Coffeescript",-0.19
"Erlang",0.17
"Go",0.3
"Haskell",-0.27
"Java",0.18
"Javascript",0.05
"Objective-C",-0.14
"Perl",-0.16
"Php",0.13
"Python",0.21
"Ruby",-0.23
"Scala",0.1
"Typescript",-0.09
