"","coef"
"Intercept",-2.7
"log age",0.15
"log size",0
"log devs",0.11
"log commits",1.01
"C",0.44
"C++",0.16
"Clojure",-0.54
"Coffeescript",0.25
"Erlang",0.2
"Go",0.14
"Haskell",-0.12
"Java",-0.13
"Javascript",0.16
"Objective-C",-0.06
"Perl",0
"Php",-0.37
"Python",0.04
"Ruby",-0.04
"Scala",-0.06
"Typescript",-0.09
