"","coef","pVal"
"Intercept",-2.75,0
"log age",0.1,0
"log size",0.02,0.326
"log devs",0.07,0.051
"log commits",1.03,0
"C",0.15,0.154
"C#",-0.48,0
"C++",0.19,0.097
"Clojure",-0.36,0.001
"Coffeescript",0.14,0.24
"Erlang",0.25,0.017
"Go",0.28,0.006
"Haskell",-0.11,0.283
"Java",-0.03,0.794
"Javascript",0.08,0.555
"Objective-C",0.14,0.244
"Perl",0.05,0.637
"Php",0.19,0.064
"Python",0.07,0.533
"Ruby",-0.04,0.782
"Scala",-0.32,0.004
"Typescript",-0.2,0.166
