"","coef"
"Intercept",-2.55
"log age",0.13
"log size",-0.02
"log devs",0.1
"log commits",1.06
"C",0.26
"C++",0.11
"Clojure",-0.54
"Coffeescript",0.07
"Erlang",0.16
"Go",-0.03
"Haskell",-0.2
"Java",0
"Javascript",0.21
"Objective-C",-0.01
"Perl",-0.07
"Php",0.07
"Python",0.09
"Ruby",0
"Scala",0.09
"Typescript",-0.2
