"","coef"
"Intercept",-2.67
"log age",0.17
"log size",0
"log devs",0.15
"log commits",0.97
"C",0.15
"C++",-0.02
"Clojure",-0.18
"Coffeescript",-0.03
"Erlang",0.1
"Go",0.16
"Haskell",-0.14
"Java",-0.04
"Javascript",0.04
"Objective-C",0.14
"Perl",-0.14
"Php",0.1
"Python",0.14
"Ruby",0.07
"Scala",-0.12
"Typescript",-0.25
