"","coef","pVal"
"Intercept",-2.4,0
"log age",0.08,0
"log size",-0.01,0.356
"log devs",0.06,0.113
"log commits",1.06,0
"C",0.17,0.1
"C#",0.16,0.128
"C++",0.25,0.02
"Clojure",-0.25,0.024
"Coffeescript",-0.22,0.079
"Erlang",0.18,0.089
"Go",0.19,0.067
"Haskell",-0.54,0
"Java",0.13,0.211
"Javascript",-0.14,0.283
"Objective-C",0,0.984
"Perl",-0.08,0.454
"Php",0.36,0
"Python",-0.1,0.406
"Ruby",0.04,0.748
"Scala",-0.14,0.219
"Typescript",-0.01,0.936
