"","coef","pVal"
"Intercept",-2.79,0
"log age",0.15,0
"log size",-0.04,0.015
"log devs",0.08,0.046
"log commits",1.1,0
"C",0.16,0.177
"C#",0.24,0.052
"C++",0.11,0.352
"Clojure",-0.28,0.028
"Coffeescript",0.06,0.663
"Erlang",-0.05,0.693
"Go",0.24,0.042
"Haskell",-0.26,0.029
"Java",-0.01,0.965
"Javascript",-0.01,0.945
"Objective-C",0.3,0.009
"Perl",0.02,0.858
"Php",0.09,0.416
"Python",0.05,0.673
"Ruby",-0.1,0.438
"Scala",-0.35,0.005
"Typescript",-0.21,0.148
