"","coef","pVal"
"Intercept",-2.29,0
"log age",0.07,0
"log size",-0.03,0.059
"log devs",0.11,0.002
"log commits",1.07,0
"C",0.01,0.921
"C#",0.24,0.021
"C++",0.09,0.391
"Clojure",-0.47,0
"Coffeescript",0.09,0.416
"Erlang",0,0.984
"Go",0.06,0.582
"Haskell",-0.36,0.001
"Java",0.05,0.663
"Javascript",0.32,0.023
"Objective-C",-0.03,0.751
"Perl",0.01,0.962
"Php",0.11,0.336
"Python",0.09,0.403
"Ruby",0,0.997
"Scala",-0.2,0.053
"Typescript",-0.01,0.951
