"","coef","pVal"
"Intercept",-2.12,0
"log age",0.09,0
"log size",-0.03,0.047
"log devs",0.2,0
"log commits",0.97,0
"C",0.2,0.048
"C#",-0.19,0.08
"C++",0.21,0.034
"Clojure",-0.17,0.113
"Coffeescript",0.22,0.028
"Erlang",0.1,0.311
"Go",0.12,0.262
"Haskell",-0.26,0.014
"Java",0.02,0.847
"Javascript",0.13,0.221
"Objective-C",-0.28,0.008
"Perl",0.12,0.269
"Php",0.05,0.633
"Python",-0.06,0.597
"Ruby",-0.2,0.061
"Scala",-0.16,0.125
"Typescript",0.16,0.142
