"","coef","pVal"
"Intercept",-2.64,0
"log age",0.1,0
"log size",-0.01,0.488
"log devs",0.08,0.009
"log commits",1.06,0
"C",0.18,0.048
"C#",-0.19,0.061
"C++",0.1,0.308
"Clojure",-0.26,0.01
"Coffeescript",0.08,0.419
"Erlang",0.12,0.222
"Go",0.09,0.382
"Haskell",-0.1,0.308
"Java",-0.25,0.013
"Javascript",0.19,0.062
"Objective-C",0.07,0.492
"Perl",0,0.991
"Php",0.1,0.285
"Python",0.07,0.489
"Ruby",-0.14,0.187
"Scala",-0.14,0.14
"Typescript",0.09,0.38
