"","coef"
"Intercept",-2.42
"log age",0.14
"log size",-0.06
"log devs",0.17
"log commits",1.07
"C",0.33
"C++",0.01
"Clojure",-0.28
"Coffeescript",0.33
"Erlang",-0.05
"Go",0.18
"Haskell",-0.47
"Java",-0.4
"Javascript",-0.02
"Objective-C",0.15
"Perl",-0.02
"Php",0.07
"Python",-0.16
"Ruby",-0.05
"Scala",0.14
"Typescript",0.23
