"","coef","pVal"
"Intercept",-2.16,0
"log age",0.04,0.013
"log size",-0.03,0.019
"log devs",0.13,0
"log commits",1.08,0
"C",0.27,0.005
"C#",-0.01,0.89
"C++",-0.01,0.898
"Clojure",-0.1,0.298
"Coffeescript",-0.06,0.545
"Erlang",0,0.995
"Go",0.22,0.02
"Haskell",-0.36,0
"Java",-0.09,0.355
"Javascript",0.07,0.468
"Objective-C",-0.07,0.472
"Perl",0.05,0.623
"Php",0.15,0.122
"Python",-0.01,0.908
"Ruby",-0.12,0.255
"Scala",-0.15,0.141
"Typescript",0.22,0.028
