"","coef","pVal"
"Intercept",-2.63,0
"log age",0.08,0
"log size",0,0.809
"log devs",0.09,0.006
"log commits",1.05,0
"C",0.21,0.045
"C#",-0.12,0.274
"C++",0.06,0.573
"Clojure",0.01,0.91
"Coffeescript",0.01,0.911
"Erlang",-0.02,0.819
"Go",0.04,0.733
"Haskell",-0.17,0.111
"Java",0.04,0.731
"Javascript",0.07,0.51
"Objective-C",-0.33,0.003
"Perl",0.08,0.471
"Php",-0.01,0.936
"Python",0.21,0.047
"Ruby",-0.19,0.082
"Scala",-0.08,0.431
"Typescript",0.22,0.036
