"","coef"
"Intercept",-2.2
"log age",0.1
"log size",-0.03
"log devs",0.21
"log commits",0.99
"C",0.26
"C++",0.04
"Clojure",-0.39
"Coffeescript",0.1
"Erlang",0.07
"Go",0.07
"Haskell",-0.42
"Java",-0.08
"Javascript",0.02
"Objective-C",0.18
"Perl",-0.09
"Php",0.1
"Python",0.04
"Ruby",-0.29
"Scala",0.1
"Typescript",0.29
