"","coef","pVal"
"Intercept",-2.51,0
"log age",0.1,0
"log size",-0.01,0.326
"log devs",0.12,0
"log commits",1.03,0
"C",0.27,0.006
"C#",-0.04,0.735
"C++",0.03,0.783
"Clojure",-0.2,0.051
"Coffeescript",0.16,0.103
"Erlang",-0.01,0.893
"Go",0.1,0.323
"Haskell",-0.13,0.222
"Java",-0.2,0.056
"Javascript",-0.15,0.153
"Objective-C",0.03,0.802
"Perl",0.01,0.913
"Php",0.08,0.396
"Python",0.15,0.133
"Ruby",-0.02,0.819
"Scala",-0.1,0.324
"Typescript",0.02,0.834
