"","coef","pVal"
"Intercept",-2.2,0
"log age",0.08,0
"log size",-0.04,0.005
"log devs",0.17,0
"log commits",1.03,0
"C",0.13,0.185
"C#",0.04,0.734
"C++",0.11,0.277
"Clojure",-0.34,0.002
"Coffeescript",0.12,0.244
"Erlang",0.01,0.914
"Go",0.21,0.041
"Haskell",-0.28,0.013
"Java",-0.05,0.656
"Javascript",0.02,0.841
"Objective-C",-0.16,0.139
"Perl",-0.02,0.817
"Php",-0.02,0.819
"Python",0.19,0.059
"Ruby",-0.25,0.02
"Scala",-0.06,0.59
"Typescript",0.33,0.001
