"","coef","pVal"
"Intercept",-2.23,0
"log age",0.1,0
"log size",-0.03,0.038
"log devs",0.18,0
"log commits",1,0
"C",0.11,0.241
"C#",-0.15,0.148
"C++",0.01,0.951
"Clojure",-0.29,0.004
"Coffeescript",0.23,0.017
"Erlang",0.23,0.011
"Go",0.22,0.016
"Haskell",-0.16,0.105
"Java",-0.1,0.274
"Javascript",-0.1,0.302
"Objective-C",-0.12,0.217
"Perl",0.18,0.052
"Php",0.23,0.013
"Python",0.04,0.687
"Ruby",-0.23,0.019
"Scala",-0.32,0.002
"Typescript",0.22,0.026
