"","coef","pVal"
"Intercept",-2.3,0
"log age",0.08,0
"log size",-0.03,0.025
"log devs",0.14,0
"log commits",1.05,0
"C",0.15,0.114
"C#",0,0.975
"C++",-0.09,0.345
"Clojure",-0.26,0.013
"Coffeescript",0.17,0.092
"Erlang",0.03,0.785
"Go",0.13,0.204
"Haskell",-0.11,0.262
"Java",0.2,0.036
"Javascript",-0.07,0.468
"Objective-C",0.09,0.355
"Perl",-0.04,0.663
"Php",-0.14,0.185
"Python",0.02,0.857
"Ruby",-0.09,0.408
"Scala",-0.21,0.044
"Typescript",0.23,0.022
