"","coef","pVal"
"Intercept",-2.34,0
"log age",0.1,0
"log size",-0.04,0.01
"log devs",0.15,0
"log commits",1.03,0
"C",0.16,0.104
"C#",0,0.964
"C++",0.12,0.241
"Clojure",-0.33,0.002
"Coffeescript",0.1,0.303
"Erlang",0.12,0.248
"Go",0.09,0.381
"Haskell",-0.27,0.012
"Java",-0.23,0.027
"Javascript",-0.02,0.832
"Objective-C",0.02,0.823
"Perl",0.02,0.877
"Php",0.23,0.023
"Python",0.04,0.719
"Ruby",-0.11,0.301
"Scala",-0.25,0.018
"Typescript",0.31,0.002
