"","coef"
"Intercept",-2.67
"log age",0.17
"log size",-0.02
"log devs",0.2
"log commits",0.98
"C",-0.04
"C++",0.11
"Clojure",-0.06
"Coffeescript",-0.04
"Erlang",-0.11
"Go",0.11
"Haskell",-0.39
"Java",-0.16
"Javascript",-0.17
"Objective-C",0.29
"Perl",0.07
"Php",0.17
"Python",-0.2
"Ruby",0.08
"Scala",0
"Typescript",0.33
