"","coef","pVal"
"Intercept",-2.33,0
"log age",0.1,0
"log size",-0.05,0
"log devs",0.13,0
"log commits",1.06,0
"C",0.15,0.111
"C#",-0.04,0.684
"C++",0,0.989
"Clojure",-0.37,0
"Coffeescript",0.21,0.025
"Erlang",0.24,0.011
"Go",0.17,0.082
"Haskell",-0.36,0
"Java",0,0.977
"Javascript",0.03,0.777
"Objective-C",-0.15,0.137
"Perl",0.07,0.446
"Php",0.12,0.215
"Python",0.08,0.372
"Ruby",-0.15,0.127
"Scala",-0.13,0.188
"Typescript",0.13,0.203
