"","coef","pVal"
"Intercept",-2.37,0
"log age",0.11,0
"log size",-0.03,0.035
"log devs",0.12,0
"log commits",1.03,0
"C",0.2,0.034
"C#",-0.06,0.567
"C++",-0.08,0.448
"Clojure",-0.13,0.193
"Coffeescript",0.28,0.004
"Erlang",0.04,0.659
"Go",0.07,0.445
"Haskell",-0.32,0.003
"Java",-0.01,0.918
"Javascript",-0.13,0.206
"Objective-C",-0.1,0.303
"Perl",0.05,0.575
"Php",0.11,0.252
"Python",0.08,0.43
"Ruby",-0.03,0.759
"Scala",-0.22,0.025
"Typescript",0.24,0.014
