"","coef"
"Intercept",-2.62
"log age",0.16
"log size",-0.04
"log devs",0.18
"log commits",1.04
"C",-0.1
"C++",0.07
"Clojure",-0.34
"Coffeescript",0.1
"Erlang",0.16
"Go",0.13
"Haskell",-0.11
"Java",0.13
"Javascript",-0.02
"Objective-C",0.11
"Perl",0.17
"Php",-0.03
"Python",-0.29
"Ruby",0.06
"Scala",-0.15
"Typescript",0.12
