"","coef"
"Intercept",-2.55
"log age",0.17
"log size",-0.04
"log devs",0.21
"log commits",1.01
"C",0.1
"C++",0.26
"Clojure",-0.35
"Coffeescript",0.04
"Erlang",-0.23
"Go",-0.06
"Haskell",-0.26
"Java",-0.15
"Javascript",0.32
"Objective-C",0.06
"Perl",0.14
"Php",-0.04
"Python",0.08
"Ruby",0.03
"Scala",-0.13
"Typescript",0.19
