"","coef"
"Intercept",-2.18
"log age",0.13
"log size",-0.06
"log devs",0.16
"log commits",1.04
"C",0.28
"C++",0.01
"Clojure",-0.19
"Coffeescript",-0.08
"Erlang",-0.16
"Go",0.01
"Haskell",-0.28
"Java",0.1
"Javascript",0.05
"Objective-C",0.08
"Perl",0.08
"Php",0.15
"Python",-0.07
"Ruby",-0.12
"Scala",-0.05
"Typescript",0.18
