"","coef"
"Intercept",-2.62
"log age",0.17
"log size",-0.03
"log devs",0.15
"log commits",1
"C",0.22
"C++",0.18
"Clojure",-0.38
"Coffeescript",0.03
"Erlang",0.11
"Go",0.15
"Haskell",-0.27
"Java",-0.27
"Javascript",-0.11
"Objective-C",0.04
"Perl",0.01
"Php",0.12
"Python",-0.03
"Ruby",0.02
"Scala",-0.19
"Typescript",0.38
