"","coef"
"Intercept",-2.68
"log age",0.15
"log size",-0.01
"log devs",0.19
"log commits",1
"C",0.09
"C++",0.02
"Clojure",-0.18
"Coffeescript",-0.06
"Erlang",-0.15
"Go",0.06
"Haskell",-0.09
"Java",-0.04
"Javascript",-0.05
"Objective-C",0
"Perl",0.05
"Php",0.13
"Python",-0.07
"Ruby",0.04
"Scala",0.1
"Typescript",0.16
