"","coef"
"Intercept",-2.66
"log age",0.17
"log size",-0.01
"log devs",0.11
"log commits",1.01
"C",0.17
"C++",-0.02
"Clojure",-0.14
"Coffeescript",0.1
"Erlang",0.11
"Go",0.11
"Haskell",-0.16
"Java",0.11
"Javascript",0.08
"Objective-C",-0.06
"Perl",-0.2
"Php",0.14
"Python",-0.24
"Ruby",0.03
"Scala",-0.28
"Typescript",0.24
