"","coef"
"Intercept",-2.84
"log age",0.21
"log size",-0.04
"log devs",0.1
"log commits",1.04
"C",0.05
"C++",-0.03
"Clojure",-0.26
"Coffeescript",0.15
"Erlang",0.13
"Go",0.16
"Haskell",-0.22
"Java",-0.09
"Javascript",0.22
"Objective-C",0.16
"Perl",-0.14
"Php",0.02
"Python",-0.11
"Ruby",-0.34
"Scala",-0.07
"Typescript",0.38
