"","coef","pVal"
"Intercept",-2.46,0
"log age",0.12,0
"log size",-0.02,0.168
"log devs",0.13,0
"log commits",1.01,0
"C",0.13,0.202
"C#",0.06,0.549
"C++",0.1,0.326
"Clojure",-0.17,0.119
"Coffeescript",0.09,0.397
"Erlang",0.04,0.68
"Go",0.18,0.101
"Haskell",-0.26,0.02
"Java",-0.21,0.056
"Javascript",0.04,0.712
"Objective-C",-0.06,0.59
"Perl",-0.09,0.392
"Php",0.19,0.069
"Python",0.05,0.645
"Ruby",-0.13,0.238
"Scala",-0.21,0.045
"Typescript",0.23,0.037
