"","coef","pVal"
"Intercept",-2.61,0
"log age",0.1,0
"log size",0,0.736
"log devs",0.1,0.001
"log commits",1.01,0
"C",0.26,0.007
"C#",-0.31,0.004
"C++",0.08,0.439
"Clojure",-0.18,0.095
"Coffeescript",-0.03,0.753
"Erlang",0.21,0.029
"Go",0.08,0.433
"Haskell",-0.15,0.138
"Java",-0.1,0.329
"Javascript",0.05,0.613
"Objective-C",0.09,0.399
"Perl",0.04,0.703
"Php",0.14,0.16
"Python",-0.08,0.435
"Ruby",0.09,0.397
"Scala",-0.27,0.007
"Typescript",0.09,0.351
