"","coef","pVal"
"Intercept",-2.44,0
"log age",0.11,0
"log size",-0.02,0.155
"log devs",0.16,0
"log commits",1,0
"C",0.27,0.008
"C#",0.13,0.204
"C++",-0.18,0.092
"Clojure",-0.09,0.386
"Coffeescript",-0.05,0.63
"Erlang",0.19,0.059
"Go",0.18,0.079
"Haskell",-0.3,0.005
"Java",-0.08,0.438
"Javascript",0.09,0.399
"Objective-C",-0.29,0.008
"Perl",0.11,0.292
"Php",-0.07,0.5
"Python",0.18,0.09
"Ruby",-0.07,0.534
"Scala",-0.22,0.034
"Typescript",0.19,0.073
