"","coef"
"Intercept",-3.05
"log age",0.23
"log size",-0.02
"log devs",0.13
"log commits",1
"C",-0.05
"C++",-0.04
"Clojure",-0.47
"Coffeescript",0.06
"Erlang",-0.02
"Go",0.23
"Haskell",-0.21
"Java",0.02
"Javascript",0
"Objective-C",-0.08
"Perl",0.06
"Php",0.16
"Python",0.12
"Ruby",0
"Scala",-0.03
"Typescript",0.23
