"","coef"
"Intercept",-2.7
"log age",0.17
"log size",-0.06
"log devs",0.15
"log commits",1.1
"C",-0.05
"C++",0.15
"Clojure",-0.19
"Coffeescript",0.11
"Erlang",0
"Go",0.2
"Haskell",-0.33
"Java",0.05
"Javascript",0.14
"Objective-C",0.08
"Perl",0.12
"Php",-0.05
"Python",-0.14
"Ruby",-0.23
"Scala",-0.08
"Typescript",0.21
