"","coef","pVal"
"Intercept",-2.27,0
"log age",0.11,0
"log size",-0.05,0
"log devs",0.17,0
"log commits",1.04,0
"C",0.16,0.089
"C#",-0.04,0.676
"C++",0.07,0.463
"Clojure",-0.21,0.032
"Coffeescript",0.02,0.848
"Erlang",0.06,0.514
"Go",0.13,0.172
"Haskell",-0.2,0.041
"Java",-0.06,0.524
"Javascript",0.07,0.49
"Objective-C",-0.01,0.934
"Perl",0,0.974
"Php",0.05,0.622
"Python",-0.01,0.883
"Ruby",-0.02,0.879
"Scala",-0.18,0.073
"Typescript",0.19,0.059
