"","coef"
"Intercept",-3.11
"log age",0.2
"log size",-0.03
"log devs",0.13
"log commits",1.08
"C",0.24
"C++",-0.01
"Clojure",-0.33
"Coffeescript",0.21
"Erlang",0.22
"Go",0.12
"Haskell",-0.31
"Java",-0.12
"Javascript",0.06
"Objective-C",0.04
"Perl",0.19
"Php",-0.06
"Python",-0.03
"Ruby",-0.22
"Scala",-0.03
"Typescript",0.02
