"","coef","pVal"
"Intercept",-2.42,0
"log age",0.07,0
"log size",-0.03,0.022
"log devs",0.2,0
"log commits",1.06,0
"C",0.17,0.075
"C#",0.07,0.528
"C++",0,0.964
"Clojure",-0.2,0.063
"Coffeescript",0.1,0.298
"Erlang",0.04,0.67
"Go",0.15,0.136
"Haskell",-0.21,0.043
"Java",-0.11,0.282
"Javascript",0.16,0.115
"Objective-C",-0.08,0.45
"Perl",0.05,0.641
"Php",0.11,0.279
"Python",-0.07,0.508
"Ruby",0.04,0.662
"Scala",-0.23,0.027
"Typescript",0,0.991
