"","coef"
"Intercept",-2.68
"log age",0.17
"log size",-0.02
"log devs",0.17
"log commits",1
"C",-0.05
"C++",0.17
"Clojure",-0.18
"Coffeescript",0.37
"Erlang",0.15
"Go",0.05
"Haskell",-0.21
"Java",-0.23
"Javascript",-0.01
"Objective-C",-0.03
"Perl",-0.11
"Php",0.08
"Python",-0.15
"Ruby",-0.08
"Scala",0.01
"Typescript",0.23
