"","coef"
"Intercept",-2.41
"log age",0.14
"log size",-0.05
"log devs",0.18
"log commits",1.05
"C",0.05
"C++",0.03
"Clojure",-0.36
"Coffeescript",0.08
"Erlang",0.16
"Go",-0.01
"Haskell",-0.39
"Java",-0.15
"Javascript",-0.01
"Objective-C",0.28
"Perl",0.03
"Php",0.07
"Python",-0.03
"Ruby",0
"Scala",0
"Typescript",0.27
