"","coef"
"Intercept",-2.9
"log age",0.21
"log size",-0.06
"log devs",0.09
"log commits",1.11
"C",0.08
"C++",0.07
"Clojure",-0.06
"Coffeescript",0.1
"Erlang",-0.13
"Go",0.16
"Haskell",-0.31
"Java",-0.19
"Javascript",0.26
"Objective-C",0.25
"Perl",-0.2
"Php",0.09
"Python",-0.12
"Ruby",-0.33
"Scala",0.03
"Typescript",0.31
