"","coef","pVal"
"Intercept",-2.77,0
"log age",0.13,0
"log size",-0.02,0.236
"log devs",0.08,0.023
"log commits",1.07,0
"C",0.2,0.061
"C#",-0.14,0.199
"C++",-0.09,0.377
"Clojure",-0.1,0.383
"Coffeescript",0.21,0.046
"Erlang",0.1,0.372
"Go",0.06,0.542
"Haskell",-0.06,0.599
"Java",-0.1,0.354
"Javascript",-0.04,0.748
"Objective-C",0.02,0.818
"Perl",-0.06,0.588
"Php",0.09,0.374
"Python",0.21,0.046
"Ruby",-0.12,0.277
"Scala",-0.26,0.015
"Typescript",0.08,0.459
