"","coef","pVal"
"Intercept",-2.46,0
"log age",0.09,0
"log size",-0.01,0.396
"log devs",0.18,0
"log commits",1.01,0
"C",0.18,0.069
"C#",-0.17,0.098
"C++",-0.12,0.223
"Clojure",-0.23,0.028
"Coffeescript",0.16,0.109
"Erlang",0.04,0.695
"Go",0.08,0.399
"Haskell",-0.08,0.434
"Java",0.05,0.637
"Javascript",-0.06,0.578
"Objective-C",0.23,0.023
"Perl",0.04,0.726
"Php",0.16,0.1
"Python",0.08,0.431
"Ruby",-0.21,0.04
"Scala",-0.19,0.063
"Typescript",0.06,0.572
