"","coef","pVal"
"Intercept",-2.61,0
"log age",0.1,0
"log size",0,0.833
"log devs",0.14,0
"log commits",1.01,0
"C",0.2,0.035
"C#",-0.05,0.64
"C++",0,0.976
"Clojure",-0.12,0.235
"Coffeescript",0.03,0.72
"Erlang",0.19,0.045
"Go",0.12,0.234
"Haskell",-0.06,0.535
"Java",0.03,0.778
"Javascript",-0.05,0.605
"Objective-C",-0.06,0.572
"Perl",0.2,0.041
"Php",-0.03,0.759
"Python",-0.22,0.032
"Ruby",0.02,0.832
"Scala",-0.2,0.049
"Typescript",0,0.989
