"","coef"
"Intercept",-2.73
"log age",0.17
"log size",-0.02
"log devs",0.15
"log commits",1.02
"C",0.26
"C++",0.4
"Clojure",-0.31
"Coffeescript",0.1
"Erlang",-0.06
"Go",-0.01
"Haskell",-0.3
"Java",-0.09
"Javascript",0.13
"Objective-C",0.11
"Perl",-0.15
"Php",-0.07
"Python",-0.27
"Ruby",-0.2
"Scala",0.13
"Typescript",0.32
