"","coef"
"Intercept",-2.62
"log age",0.16
"log size",-0.03
"log devs",0.16
"log commits",1.01
"C",0.15
"C++",0.09
"Clojure",-0.22
"Coffeescript",0.28
"Erlang",0.02
"Go",-0.06
"Haskell",-0.13
"Java",0.01
"Javascript",-0.23
"Objective-C",0.08
"Perl",-0.13
"Php",0.2
"Python",0
"Ruby",-0.14
"Scala",-0.16
"Typescript",0.24
