"","coef"
"Intercept",-2.4
"log age",0.14
"log size",-0.03
"log devs",0.11
"log commits",1.03
"C",0.1
"C++",-0.01
"Clojure",-0.25
"Coffeescript",-0.05
"Erlang",0.04
"Go",0.12
"Haskell",-0.27
"Java",-0.08
"Javascript",-0.22
"Objective-C",0.1
"Perl",0.01
"Php",0.29
"Python",0.03
"Ruby",0.08
"Scala",-0.07
"Typescript",0.19
