"","coef","pVal"
"Intercept",-2.47,0
"log age",0.08,0
"log size",0,0.891
"log devs",0.15,0
"log commits",1.02,0
"C",0.09,0.348
"C#",0.09,0.376
"C++",0.07,0.505
"Clojure",-0.09,0.382
"Coffeescript",0.07,0.482
"Erlang",-0.01,0.954
"Go",0.09,0.379
"Haskell",-0.28,0.007
"Java",-0.12,0.232
"Javascript",0.05,0.658
"Objective-C",-0.02,0.803
"Perl",0.05,0.654
"Php",0.18,0.077
"Python",0.04,0.681
"Ruby",-0.11,0.291
"Scala",-0.22,0.04
"Typescript",0.13,0.237
