"","coef","pVal"
"Intercept",-2.38,0
"log age",0.06,0.001
"log size",-0.01,0.376
"log devs",0.16,0
"log commits",1.04,0
"C",0.28,0.003
"C#",-0.06,0.551
"C++",0.08,0.412
"Clojure",-0.22,0.031
"Coffeescript",0.18,0.077
"Erlang",0.1,0.294
"Go",0.26,0.007
"Haskell",-0.16,0.127
"Java",0.13,0.2
"Javascript",0.06,0.57
"Objective-C",-0.21,0.044
"Perl",-0.04,0.675
"Php",-0.16,0.113
"Python",0.03,0.753
"Ruby",-0.15,0.157
"Scala",-0.32,0.001
"Typescript",0.2,0.05
