"","coef","pVal"
"Intercept",-2.47,0
"log age",0.1,0
"log size",-0.03,0.023
"log devs",0.15,0
"log commits",1.05,0
"C",0.04,0.652
"C#",-0.1,0.359
"C++",0.16,0.085
"Clojure",-0.18,0.066
"Coffeescript",0.1,0.334
"Erlang",0.16,0.103
"Go",0.18,0.062
"Haskell",-0.27,0.011
"Java",-0.01,0.938
"Javascript",0.02,0.874
"Objective-C",0.08,0.392
"Perl",-0.04,0.674
"Php",0.29,0.003
"Python",0.02,0.822
"Ruby",-0.24,0.023
"Scala",-0.38,0
"Typescript",0.16,0.108
