"","coef"
"Intercept",-2.63
"log age",0.16
"log size",-0.03
"log devs",0.16
"log commits",1.02
"C",0.13
"C++",0.07
"Clojure",-0.36
"Coffeescript",0.14
"Erlang",-0.25
"Go",-0.05
"Haskell",-0.2
"Java",0.07
"Javascript",0.12
"Objective-C",0.19
"Perl",0.05
"Php",0.04
"Python",-0.14
"Ruby",-0.13
"Scala",0.09
"Typescript",0.22
