"","coef"
"Intercept",-2.66
"log age",0.17
"log size",-0.05
"log devs",0.18
"log commits",1.06
"C",0.17
"C++",0.1
"Clojure",-0.28
"Coffeescript",0.11
"Erlang",0.07
"Go",0.03
"Haskell",-0.25
"Java",0.02
"Javascript",0.01
"Objective-C",0.18
"Perl",-0.06
"Php",0.1
"Python",-0.18
"Ruby",-0.24
"Scala",0.12
"Typescript",0.1
