"","coef","pVal"
"Intercept",-2.43,0
"log age",0.1,0
"log size",-0.03,0.04
"log devs",0.07,0.035
"log commits",1.07,0
"C",0.18,0.06
"C#",-0.06,0.534
"C++",0.21,0.028
"Clojure",-0.27,0.006
"Coffeescript",0.08,0.429
"Erlang",0.22,0.025
"Go",0.21,0.034
"Haskell",-0.37,0
"Java",-0.1,0.326
"Javascript",-0.14,0.198
"Objective-C",0.01,0.936
"Perl",0.12,0.23
"Php",0.12,0.202
"Python",0.09,0.345
"Ruby",-0.1,0.339
"Scala",-0.27,0.006
"Typescript",0.08,0.419
