"","coef","pVal"
"Intercept",-2.61,0
"log age",0.11,0
"log size",-0.02,0.086
"log devs",0.12,0
"log commits",1.06,0
"C",0.18,0.064
"C#",-0.14,0.177
"C++",0.19,0.051
"Clojure",-0.18,0.075
"Coffeescript",0.04,0.678
"Erlang",0.09,0.355
"Go",0.04,0.673
"Haskell",-0.18,0.073
"Java",-0.01,0.933
"Javascript",-0.13,0.228
"Objective-C",0,0.976
"Perl",0.18,0.065
"Php",0.1,0.33
"Python",-0.04,0.714
"Ruby",0.05,0.646
"Scala",-0.3,0.003
"Typescript",0.12,0.26
