"","coef"
"Intercept",-2.66
"log age",0.18
"log size",-0.03
"log devs",0.17
"log commits",1.01
"C",0.16
"C++",0.07
"Clojure",-0.48
"Coffeescript",0.1
"Erlang",0.18
"Go",0.11
"Haskell",-0.35
"Java",-0.07
"Javascript",0.03
"Objective-C",0.16
"Perl",0.1
"Php",-0.09
"Python",0.05
"Ruby",-0.38
"Scala",0.05
"Typescript",0.35
