"","coef","pVal"
"Intercept",-2.32,0
"log age",0.09,0
"log size",-0.05,0.001
"log devs",0.15,0
"log commits",1.06,0
"C",0.13,0.198
"C#",-0.06,0.56
"C++",0.26,0.01
"Clojure",-0.23,0.043
"Coffeescript",0.01,0.945
"Erlang",0.14,0.184
"Go",0.15,0.141
"Haskell",-0.28,0.008
"Java",-0.23,0.037
"Javascript",0.05,0.647
"Objective-C",-0.01,0.924
"Perl",-0.13,0.235
"Php",0.18,0.078
"Python",0.23,0.023
"Ruby",-0.33,0.005
"Scala",-0.15,0.133
"Typescript",0.28,0.013
