"","coef","pVal"
"Intercept",-2.79,0
"log age",0.14,0
"log size",-0.01,0.46
"log devs",0.09,0.003
"log commits",1.04,0
"C",0.13,0.193
"C#",-0.03,0.768
"C++",0.09,0.371
"Clojure",-0.16,0.123
"Coffeescript",0.15,0.134
"Erlang",-0.03,0.787
"Go",0.21,0.033
"Haskell",-0.29,0.005
"Java",-0.21,0.043
"Javascript",-0.11,0.294
"Objective-C",0.02,0.806
"Perl",0.03,0.731
"Php",0.25,0.012
"Python",0.17,0.077
"Ruby",-0.21,0.051
"Scala",-0.19,0.054
"Typescript",0.18,0.091
