"","coef","pVal"
"Intercept",-2.5,0
"log age",0.1,0
"log size",-0.04,0.007
"log devs",0.13,0
"log commits",1.08,0
"C",0.33,0.001
"C#",-0.09,0.414
"C++",-0.03,0.796
"Clojure",-0.32,0.003
"Coffeescript",0.1,0.334
"Erlang",-0.02,0.86
"Go",0.07,0.461
"Haskell",-0.36,0.001
"Java",-0.09,0.399
"Javascript",0.04,0.735
"Objective-C",0,0.982
"Perl",-0.07,0.531
"Php",0.42,0
"Python",0.04,0.742
"Ruby",-0.11,0.32
"Scala",-0.17,0.101
"Typescript",0.25,0.021
