"","coef","pVal"
"Intercept",-2.47,0
"log age",0.07,0
"log size",-0.01,0.396
"log devs",0.14,0
"log commits",1.05,0
"C",0.31,0.004
"C#",0.02,0.863
"C++",0.05,0.671
"Clojure",-0.2,0.082
"Coffeescript",0.07,0.533
"Erlang",0.1,0.343
"Go",0.21,0.059
"Haskell",-0.31,0.009
"Java",-0.29,0.01
"Javascript",0.11,0.33
"Objective-C",-0.03,0.824
"Perl",0.01,0.938
"Php",0.12,0.292
"Python",-0.02,0.876
"Ruby",-0.14,0.214
"Scala",-0.16,0.158
"Typescript",0.15,0.172
