"","coef","pVal"
"Intercept",-2.51,0
"log age",0.09,0
"log size",0,0.859
"log devs",0.12,0
"log commits",1.03,0
"C",0.17,0.09
"C#",-0.08,0.437
"C++",-0.04,0.686
"Clojure",-0.03,0.757
"Coffeescript",0.04,0.706
"Erlang",-0.06,0.58
"Go",0.27,0.008
"Haskell",-0.21,0.052
"Java",-0.18,0.072
"Javascript",0.1,0.336
"Objective-C",-0.02,0.804
"Perl",-0.12,0.24
"Php",-0.09,0.361
"Python",0.11,0.261
"Ruby",0.08,0.438
"Scala",-0.09,0.367
"Typescript",0.15,0.127
