"","coef"
"Intercept",-2.61
"log age",0.17
"log size",-0.03
"log devs",0.15
"log commits",1.02
"C",-0.08
"C++",-0.05
"Clojure",-0.25
"Coffeescript",0.1
"Erlang",-0.11
"Go",0.07
"Haskell",-0.37
"Java",0.02
"Javascript",-0.01
"Objective-C",0.17
"Perl",0.07
"Php",0.13
"Python",0.03
"Ruby",-0.16
"Scala",0.03
"Typescript",0.4
