"","coef","pVal"
"Intercept",-2.39,0
"log age",0.13,0
"log size",-0.06,0
"log devs",0.13,0
"log commits",1.06,0
"C",0.04,0.68
"C#",-0.04,0.672
"C++",0.07,0.497
"Clojure",-0.29,0.007
"Coffeescript",0.17,0.089
"Erlang",0.11,0.287
"Go",0.22,0.025
"Haskell",-0.17,0.102
"Java",-0.04,0.716
"Javascript",-0.01,0.958
"Objective-C",0.14,0.158
"Perl",0.02,0.835
"Php",0.04,0.682
"Python",0.03,0.799
"Ruby",-0.33,0.003
"Scala",-0.25,0.019
"Typescript",0.27,0.007
