"","coef","pVal"
"Intercept",-2.34,0
"log age",0.09,0
"log size",-0.03,0.064
"log devs",0.11,0.001
"log commits",1.05,0
"C",0.08,0.458
"C#",0.01,0.926
"C++",-0.02,0.855
"Clojure",-0.4,0
"Coffeescript",0.18,0.093
"Erlang",-0.01,0.95
"Go",0.09,0.38
"Haskell",-0.27,0.016
"Java",0.03,0.761
"Javascript",0.26,0.014
"Objective-C",-0.01,0.933
"Perl",0.09,0.389
"Php",-0.13,0.236
"Python",0.01,0.913
"Ruby",-0.15,0.181
"Scala",-0.16,0.15
"Typescript",0.38,0
